air_date,weekday,start_hhmm,time_slot,channel,channel_type,brand,product_name,category,price,url
2026-08-18,화,04:30,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,3.1필립림,26SS NEW 이집션 GIZA 코튼100 여성 티셔츠 3종,패션의류,99000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=139564&chl_dtl_no=2538702&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12891062&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:30,새벽 03-06,현대홈쇼핑,TV홈쇼핑,에버홈,[방송에서만]에버홈 글라스텐 파우더믹서기 분쇄기PRO (유리믹서+스텐분쇄),가전,139000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=m20&slitmCd=2252399367&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:30,새벽 03-06,GS샵,TV홈쇼핑,코이,코이 NEW 고현정 단백질 리프팅 앰플+우유토너 매니아세트,뷰티,159000,https://m.gsshop.com/alia/aliaGate.gs?media=LUz&gourl=/prd/prd.gs?prdid=1098363617&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:30,새벽 03-06,ssgshop,미분류,아이엠,[방송중 할인] 보넬 아이엠 토마토 NFC 착즙주스 1L*12병,식품,64900,https://m.shinsegaetvshopping.com/display/detail/20069694?inMediaCode=MC02&ckwhere=hsm_live&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:30,새벽 03-06,K쇼핑,T커머스,자미쿨쿨,[자미쿨쿨] 풍기포인견 메밀 베개 2개세트,침구,49800,http://m.kshop.co.kr/display/mc/product/9112191?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EA%B0%80%EA%B5%AC/%EC%9D%B8%ED%85%8C%EB%A6%AC%EC%96%B4_9112191&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:30,새벽 03-06,K쇼핑,T커머스,도티,[도티] 26SS 썸머 배럴팬츠 3종,패션의류,59900,http://m.kshop.co.kr/display/mc/product/8869487?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98/%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_8869487&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:30,새벽 03-06,현대홈쇼핑,TV홈쇼핑,홍쌍리,[파우치포함]홍쌍리 장아찌세트(매실원3+매실절임2+고추장장아찌1+감로매1+고추비빔장1+매실원파우치1),패션잡화,69900,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=m20&slitmCd=2215831307
2026-08-18,화,04:30,새벽 03-06,GS샵,TV홈쇼핑,쏘내추럴,쏘내추럴 유러피안 재킷,패션의류,99900,https://m.gsshop.com/alia/aliaGate.gs?media=LAr&gourl=/prd/prd.gs?prdid=1104123730&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:30,새벽 03-06,CJ온스타일,TV홈쇼핑,CREMIEUX,"[최초가 99,000원] 26SS 아이스 라이크라® 치노 팬츠 3종",패션의류,69000,https://display.cjonstyle.com/m/item/2081617608?infl_cd=I0367&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:34,새벽 03-06,GS샵,TV홈쇼핑,라삐아프,라삐아프 26FW 오픈업 베스트+가디건 레이어드 세트,패션의류,79900,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1129856408&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:34,새벽 03-06,GS샵,TV홈쇼핑,라페어,라페어 코티지가든 인견팬티 14종세트,패션의류,59900,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1117336321&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:35,새벽 03-06,CJ온스타일,TV홈쇼핑,CelebShop,[미리주문10%] 26FW 러플 셔링 점퍼,패션의류,79900,https://display.cjonstyle.com/m/item/2089405142?infl_cd=I0482&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:36,새벽 03-06,K쇼핑,T커머스,오렐리안,[오렐리안] 풍기인견 스퀘어넥 런닝형 브라탑 3종,패션의류,59900,http://m.kshop.co.kr/display/mc/product/10041863?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98/%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_10041863&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:36,새벽 03-06,K쇼핑,T커머스,No brand names found.,[최대용량] 성분에디터 더블 리프팅 앰플 최초 7병,뷰티,109000,http://m.kshop.co.kr/display/mc/product/9124148?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%99%94%EC%9E%A5%ED%92%88/%EC%9D%B4%EB%AF%B8%EC%9A%A9_9124148&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:37,새벽 03-06,쇼핑엔티,T커머스,한복선명가,한복선의 풍미가득 포기김치 11kg,패션의류,49900,https://m.shoppingntmall.com/display/goods/23324859?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:37,새벽 03-06,쇼핑엔티,T커머스,대원,[50%세일] 대원제약 산양유 단백질 100 10통,건강기능식품,138000,https://m.shoppingntmall.com/display/goods/27967237?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:39,새벽 03-06,GS샵,TV홈쇼핑,스튜디오디페,스튜디오디페 26FW 코튼 절개 스커트,패션의류,59900,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1130098990&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:40,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,신영와코루,신영와코루 메모리업 360 ULTRA STRETCH 브라팬티 5세트,패션의류,109900,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12888755&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:40,새벽 03-06,현대홈쇼핑,TV홈쇼핑,아로스파,[아로스파] 필터 샤워 헤드 풀세트 (가정용 2개+여행용 1개+섬유필터 23개),여행서비스,40900,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2243929796&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:40,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,로보락,[블랙]로보락 F25 ACE 습건식 무선 청소기,가전,799000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12878391&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:40,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,세브란스케어,☆[직]더블 세브란스케어 구수한 맛 6박스 96팩 (1박스: 200ML x16팩),기타,179000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=139564&chl_dtl_no=2538702&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12914521&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:40,새벽 03-06,현대홈쇼핑,TV홈쇼핑,한국제일도,[장인의 노하우가 담긴] 한국제일도 가위 명작 풀세트,기타,158000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2252651921
2026-08-18,화,04:41,새벽 03-06,NS홈쇼핑,TV홈쇼핑,AK 앤 클라인,AK앤클라인 썸머 쿨 팬츠3종,패션의류,59900,https://m.nsmall.com/gate?ptnCd=536&hsmoa_userid=&target=/goods/36086309&hsmoa_code=moa
2026-08-18,화,04:44,새벽 03-06,GS샵,TV홈쇼핑,[No brand names found.],코어 어센틱 26FW 젠 스니커즈,패션잡화,69800,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1130375195&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:45,새벽 03-06,CJ온스타일,TV홈쇼핑,테팔,매직핸즈 화이트골드 8P 세트,기타,259000,https://display.cjonstyle.com/m/item/2065228416?infl_cd=I0278&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:45,새벽 03-06,CJ온스타일,TV홈쇼핑,디엔케이,[1사1명품] 디엔케이 클린이즈 올인원 캡슐세 200개,기타,59900,https://display.cjonstyle.com/m/item/2073062638?infl_cd=I0367&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:45,새벽 03-06,현대홈쇼핑,TV홈쇼핑,베스트하임,[방송에서만] 베스트하임 진공 스팀 다리미,패션의류,148000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=s61&slitmCd=2252525728&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:45,새벽 03-06,CJ온스타일,TV홈쇼핑,비비안,[임세영 PICK] 아이스 초경량 에센셜 커버플러스 5세트,기타,179900,https://display.cjonstyle.com/m/item/2083662249?infl_cd=I0278&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:49,새벽 03-06,GS샵,TV홈쇼핑,브루마스,브루마스 26FW 최신상 울 워킹화 여성 (울98%),기타,59800,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1133072227&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:50,새벽 03-06,홈앤쇼핑,TV홈쇼핑,더 에스 럭셔리,[파이널 최대용량/5개] 더에스럭셔리 백설 기미 커버크림 35ml x 5개 최다패키지,뷰티,49900,http://m.hnsmall.com/goods/view/81980780?channel_code=20214&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_None_81980780&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:50,새벽 03-06,현대홈쇼핑,TV홈쇼핑,라스튜디오,[역시즌 초특가][r.a studio] 라스튜디오 호주산 양모100 코트,패션의류,149000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2252475381
2026-08-18,화,04:51,새벽 03-06,bshop,미분류,데일리 아이디어,[데일리아이디어] [250억돌파 특집방송]혁명티슈 6통+(방송에서만)무료체험 1팩,기타,49900,http://m.skstoa.com/display/goods/66064263?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:51,새벽 03-06,bshop,미분류,가누다,"[가누다] 블루라벨 피아노 베개 2개 세트 (+머리냅 1개, 무료체험10일)",침구,298000,http://m.skstoa.com/display/goods/64435600?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,04:55,새벽 03-06,GS샵,TV홈쇼핑,삼팔당땡,[삼팔당땡] 저당 강원도 강냉이 5봉 + 방송에서만 저당 현미 뻥튀기 2봉 더,식품,29900,https://m.gsshop.com/alia/aliaGate.gs?media=LGx&gourl=/prd/prd.gs?prdid=1113096515&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,04:55,새벽 03-06,현대홈쇼핑,TV홈쇼핑,한국제일도,[장인의 노하우가 담긴] 한국제일도 가위 명작 풀세트,기타,158000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2252651921
2026-08-18,화,04:55,새벽 03-06,GS샵,TV홈쇼핑,트렉스타,트렉스타 26SS 남성용 냉감 9부 팬츠 3종 (+벨트 1종),패션의류,49900,https://m.gsshop.com/alia/aliaGate.gs?media=LGx&gourl=/prd/prd.gs?prdid=1129777284&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,05:00,새벽 03-06,공영쇼핑,TV홈쇼핑,우리 농가수,참기름의 정석 국산 참기름 세트 150ml X 4병+스틱들기름6매,식품,59900,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmoa&tgUrl=/goods/selectGoodsDetail.do?prdId=11950151
2026-08-18,화,05:00,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,쏘 헤어,★최신상! 뉴패키지 / 방송에서만★ 아르간 두피모발 샴푸 1000ml * 4통 + 무료체험분 2매,뷰티,69000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=160210&chl_dtl_no=2566413&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12919776&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:00,새벽 03-06,NS홈쇼핑,TV홈쇼핑,샤론느,샤론느 더슬림 안심팬티 5종,패션의류,69900,https://m.nsmall.com/gate?ptnCd=481&target=/goods/36103585
2026-08-18,화,05:00,새벽 03-06,공영쇼핑,TV홈쇼핑,[No brand names found.],26년 햇 천사의 땅 해남 고춧가루 500g*8봉 총4kg,식품,139800,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmoa&tgUrl=/goods/selectGoodsDetail.do?prdId=11949555&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:10,새벽 03-06,홈앤쇼핑,TV홈쇼핑,크로커다일,[초특가/앱적립10%][크로커다일](91차) 에어리핏 레이스 헴 브라팬티 6세트(총12종),패션의류,69900,http://m.hnsmall.com/goods/view/79382090?channel_code=20214&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_Underwear_79382090&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:13,새벽 03-06,W쇼핑,T커머스,플로렌츠,[1세트] 플로렌츠 안심 자동 손발톱관리기,기타,29900,https://m.w-shopping.co.kr/display/goods/25656749?mediaCode=MC04&hsmoa_userid=
2026-08-18,화,05:15,새벽 03-06,GS샵,TV홈쇼핑,메디칼드림,메디칼드림 3D 경추 목어깨 마사지기 K38,기타,59800,https://m.gsshop.com/alia/aliaGate.gs?media=LGx&gourl=/prd/prd.gs?prdid=1127919367&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,05:15,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,글랜젠데스 하르,"★파격가 39,900원!★ [글랜젠데스 하르] 맥주 효모 비어 샴푸 500ml*6통 + [무료체험분] 샴푸 파우치 5ml*6매",건강기능식품,39900,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=139564&chl_dtl_no=2538702&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918503&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:15,새벽 03-06,CJ온스타일,TV홈쇼핑,신영와코루,라이크라 360o 올인원 바디수트 패키지,패션의류,169900,https://display.cjonstyle.com/m/item/2046817365?infl_cd=I0367&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:15,새벽 03-06,W쇼핑,T커머스,김오곤,(방송에서만) 김오곤 원장의 한방 다이어트 환 5박스(10주분),기타,98000,https://m.w-shopping.co.kr/display/goods/26017357?mediaCode=MC04&hsmoa_userid=
2026-08-18,화,05:15,새벽 03-06,CJ온스타일,TV홈쇼핑,디엔케이,[1사1명품] 디엔케이 클린이즈 올인원 캡슐세wp,기타,59900,https://display.cjonstyle.com/m/item/2072983046?infl_cd=I0278&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:15,새벽 03-06,CJ온스타일,TV홈쇼핑,대웅제약,[1/판매 1등]대웅제약 리프트앰플 10통+앰플 1박스 더,뷰티,389000,https://display.cjonstyle.com/m/item/2073483675?infl_cd=I0367&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:15,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,뉴트리 코어,"○방송에서만[12+6개월]뉴트리코어 하이퍼셀 코엔자임 Q10 맥스 18박스(1박스:1,000mgX30캡슐",건강기능식품,269000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=139564&chl_dtl_no=2538702&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12903277&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:20,새벽 03-06,현대홈쇼핑,TV홈쇼핑,주영 앤 에스,주영엔에스 식물성 오메가3 900 10개월분(751mgX60캡슐X10박스),건강기능식품,109000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2252428811&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:20,새벽 03-06,NS홈쇼핑,TV홈쇼핑,No brand name found.,원데이 올인원 프리바이오틱스유산균 3박스(총 270포)+(무료체험분)10포,건강기능식품,119000,https://m.nsmall.com/gate?ptnCd=481&hsmoa_userid=&target=/goods/36112325&hsmoa_code=moa
2026-08-18,화,05:20,새벽 03-06,현대홈쇼핑,TV홈쇼핑,라씨엔토,라씨엔토 26 CLOUD 커브드 밴딩 팬츠 2종 (블랙 공통 + 컬러 선택),패션의류,79900,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=m20&slitmCd=2246993650
2026-08-18,화,05:20,새벽 03-06,현대홈쇼핑,TV홈쇼핑,AIA생명,AIA생명 (무)원스톱프리미엄암보험,여행서비스,,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=m20&slitmCd=2244486170&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:20,새벽 03-06,현대홈쇼핑,TV홈쇼핑,바로 인,PWX 바로인 여성 메쉬 로퍼,패션잡화,69000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2250786882
2026-08-18,화,05:30,새벽 03-06,GS샵,TV홈쇼핑,닥터린,닥터린 파비플로라x알파CD 12박스+6박스(방송에서만 6박스 더) 총 18박스(252포),기타,259000,https://m.gsshop.com/alia/aliaGate.gs?media=LAr&gourl=/prd/prd.gs?prdid=1095676854&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,05:30,새벽 03-06,GS샵,TV홈쇼핑,토브,토브 갈락토 씨씨 더블구성 결토너 250ml 6병 결세럼 50ml 2병 마스크 1세트,건강기능식품,99900,https://m.gsshop.com/alia/aliaGate.gs?media=LAr&gourl=/prd/prd.gs?prdid=1097164096&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,05:30,새벽 03-06,ssgshop,미분류,동국제약,[삼성카드]♥ 단독! 방송에서만! 동국제약 마데카 유스퍼펙션 리프팅 아이크림 세트(아이크림9+체험분5매+쇼핑백1),뷰티,79900,https://m.shinsegaetvshopping.com/display/detail/20072065?inMediaCode=MC02&ckwhere=hsm_live&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:30,새벽 03-06,K쇼핑,T커머스,No brand name found.,[Treksta]스포츠 26SS 남성 쿨모션 냉감 팬츠 3종 + 벨트 세트,패션의류,49900,http://m.kshop.co.kr/display/mc/product/8758566?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8A%A4%ED%8F%AC%EC%B8%A0/%EB%A0%88%EC%A0%80_8758566&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:30,새벽 03-06,K쇼핑,T커머스,에이스바이옴,[비에날씬](BNR17)다이어트유산균 9박스+슬림플러스2박스+진공 스팀다리미,건강기능식품,548000,http://m.kshop.co.kr/display/mc/product/10084283?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88/%EA%B1%B4%EA%B0%95_10084283&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:31,새벽 03-06,bshop,미분류,대원제약,[대원제약] (방송에서만 반값세일) 혈당파이터 20개월분 (10박스),건강기능식품,99000,http://m.skstoa.com/display/goods/65114211?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:31,새벽 03-06,ssgshop,미분류,보넬,[방송중 반값세일] 보넬 아이엠 당근 NFC 착즙주스 1L*15병,식품,122000,https://m.shinsegaetvshopping.com/display/detail/1000133332?inMediaCode=MC02&ckwhere=hsm_live&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:31,새벽 03-06,bshop,미분류,발렌티노 크리스티,[발렌티노 크리스티] (26SS 신상) 발렌티노 크리스티 쿨메쉬 런닝 드로즈 세트(10종),기타,69900,http://m.skstoa.com/display/goods/65865344?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:35,새벽 03-06,GS샵,TV홈쇼핑,뉴트리 코어,뉴트리코어 하이퍼셀 코엔자임Q10 맥스 12박스+6박스 더(방송에서만) 코큐텐 총 18개월분,건강기능식품,269000,https://m.gsshop.com/alia/aliaGate.gs?media=LGx&gourl=/prd/prd.gs?prdid=1128805226&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-18,화,05:36,새벽 03-06,쇼핑엔티,T커머스,예가,(50만원 세일)예가 안전가드 서랍형 흙침대 카우치,가구인테리어,899000,https://m.shoppingntmall.com/display/goods/28082250?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:36,새벽 03-06,K쇼핑,T커머스,베네통,베네통 26SS 니트 팝 컬렉션 3종,패션의류,139000,http://m.kshop.co.kr/display/mc/product/8739937?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8A%A4%ED%8F%AC%EC%B8%A0/%EB%A0%88%EC%A0%80_8739937&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:36,새벽 03-06,쇼핑엔티,T커머스,도티,26SS 도티 여성 인견 와이드 팬츠 3종 (D6RWW),패션의류,39900,https://m.shoppingntmall.com/display/goods/28047092?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:37,새벽 03-06,K쇼핑,T커머스,에이스바이옴,[비에날씬](BNR17)다이어트유산균 9박스+프로틴14포+진공 스팀다리미,건강기능식품,548000,http://m.kshop.co.kr/display/mc/product/10084287?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88/%EA%B1%B4%EA%B0%95_10084287&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:40,새벽 03-06,NS홈쇼핑,TV홈쇼핑,[No brand names found.],두뇌엔 닥터PS 맥스 10박스/10개월분,기타,514000,https://m.nsmall.com/gate?ptnCd=481&hsmoa_userid=&target=/goods/35903228&hsmoa_code=moa
2026-08-18,화,05:40,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],☆방송에서만☆ 프리미엄 경추 마사지기 K38,기타,59800,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=160210&chl_dtl_no=2566413&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12911771&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,05:41,새벽 03-06,NS홈쇼핑,TV홈쇼핑,[No brand names found.],포티니 듀얼 식기건조대 (2단),생활용품,105000,https://m.nsmall.com/gate?ptnCd=536&hsmoa_userid=&target=/goods/36077189&hsmoa_code=moa
2026-08-18,화,06:00,아침 06-09,공영쇼핑,TV홈쇼핑,오슬로,"[오슬로] 만능스텐볼(야채탈수,손질,채칼 6종 포함!)",기타,39900,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmtv&tgUrl=/goods/selectGoodsDetail.do?prdId=11808045&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,06:00,아침 06-09,홈앤쇼핑,TV홈쇼핑,신영 와코루,[SALE][매장동일] 26SS 신영와코루 아네타 여성 시어서커 파자마 2세트(핑크+크림),뷰티,59900,http://m.hnsmall.com/goods/view/81136382?channel_code=20397&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_Underwear_81136382&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,06:00,아침 06-09,현대홈쇼핑,TV홈쇼핑,사임당,[더블세트] 사임당 발패치 60매+(방송에서만)10매,기타,59800,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=s61&slitmCd=2249536205&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,06:00,아침 06-09,공영쇼핑,TV홈쇼핑,서분례청국장,[150봉]서분례명인 만능 육수분,기타,49900,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmtv&tgUrl=/goods/selectGoodsDetail.do?prdId=11805074&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,06:00,아침 06-09,홈앤쇼핑,TV홈쇼핑,데니스,[방송에서만 이가격][데니스골프] 26SS 아노락 재킷 쿨 세트 2종,패션의류,66000,http://m.hnsmall.com/goods/view/80758456?channel_code=20397&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_Fashion_80758456&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,06:00,아침 06-09,현대홈쇼핑,TV홈쇼핑,닥터스 노트,[방송에서만]팔레오 콘드로이친 plus MBP 5+5통,기타,89000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=s61&slitmCd=2251024092&hsmoa_userid=&hsmoa_code=moa
2026-08-18,화,06:00,아침 06-09,GS샵,TV홈쇼핑,에버콜라겐랩,에버콜라겐랩 100% 동결건조 콜라겐 앰플 VIP패키지+파우치,건강기능식품,199000,https://m.gsshop.com/alia/aliaGate.gs?media=LUz&gourl=/prd/prd.gs?prdid=1133307570&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
